timestamp,hvac_status,lighting_status,ventilation_status,equipment_load
2024-01-02 16:25:00,off,off,medium,0.7263752714284235
2024-01-02 16:26:00,heating,on,medium,0.6611549715641831
2024-01-02 16:27:00,off,off,medium,0.8824284326528009
2024-01-02 16:28:00,heating,on,medium,0.6503847913729602
2024-01-02 16:29:00,off,off,medium,0.5795842958083519
2024-01-02 16:30:00,heating,on,medium,0.6256904172469054
2024-01-02 16:31:00,off,off,medium,0.7851238900181841
2024-01-02 16:32:00,heating,on,medium,0.6676050340711326
2024-01-02 16:33:00,off,off,medium,0.6882288548320307
2024-01-02 16:34:00,heating,on,medium,0.8828633280219553
2024-01-02 16:35:00,off,off,medium,0.6710372906552744
2024-01-02 16:36:00,heating,on,medium,0.5281711490007239
2024-01-02 16:37:00,off,off,medium,0.7147956162076781
2024-01-02 16:38:00,heating,on,medium,0.6956756381863869
2024-01-02 16:39:00,off,off,medium,0.30830858130382915
2024-01-02 16:40:00,heating,off,medium,0.5803975780714998
2024-01-02 16:41:00,off,off,medium,0.7457421617294396
2024-01-02 16:42:00,heating,on,medium,0.5994248746326774
2024-01-02 16:43:00,off,off,medium,0.7677726815612337
2024-01-02 16:44:00,heating,on,medium,0.5705302178565687
2024-01-02 16:45:00,off,off,medium,0.8899929585823414
2024-01-02 16:46:00,heating,on,medium,0.4757349535223332
2024-01-02 16:47:00,off,off,medium,0.3552735648876441
2024-01-02 16:48:00,heating,on,medium,0.5580070806924584
2024-01-02 16:49:00,off,off,medium,0.6250254149243515
2024-01-02 16:50:00,heating,on,medium,0.5094562390094769
2024-01-02 16:51:00,off,off,medium,0.4453686960707754
2024-01-02 16:52:00,heating,on,medium,0.7032352148312935
2024-01-02 16:53:00,off,off,medium,0.5262750599137513
2024-01-02 16:54:00,heating,off,medium,0.6788211174603822
2024-01-02 16:55:00,off,off,medium,0.7674428691592656
2024-01-02 16:56:00,heating,on,medium,0.7566015766560144
2024-01-02 16:57:00,off,off,medium,0.5251855863814148
2024-01-02 16:58:00,heating,on,medium,0.6407389373701049
2024-01-02 16:59:00,off,off,medium,0.5697949346656455
2024-01-02 17:00:00,heating,on,medium,0.8224831516257962
2024-01-02 17:01:00,off,off,medium,0.8272550878799996
2024-01-02 17:02:00,heating,on,medium,0.5062449497328221
2024-01-02 17:03:00,off,off,medium,0.35504246872723844
2024-01-02 17:04:00,heating,off,medium,0.4005494899944117
2024-01-02 17:05:00,off,off,medium,0.5202010452785303
2024-01-02 17:06:00,heating,on,medium,0.6385499728577945
2024-01-02 17:07:00,off,off,medium,0.6940722065786575
2024-01-02 17:08:00,heating,on,medium,0.49882262777160014
2024-01-02 17:09:00,off,off,medium,0.7004994717743915
2024-01-02 17:10:00,heating,on,medium,0.8626439902042538
2024-01-02 17:11:00,off,off,medium,0.6912084763013704
2024-01-02 17:12:00,heating,on,medium,0.39513913766661074
2024-01-02 17:13:00,off,off,medium,0.6478013477865766
2024-01-02 17:14:00,heating,on,medium,0.6251373100601897
2024-01-02 17:15:00,off,off,medium,0.8224200665390524
2024-01-02 17:16:00,heating,on,medium,0.5101818331277846
2024-01-02 17:17:00,off,off,medium,0.553767366034008
2024-01-02 17:18:00,heating,on,medium,0.6591954332918962
2024-01-02 17:19:00,off,off,medium,0.6146551870452153
2024-01-02 17:20:00,heating,on,medium,0.7314099554431046
2024-01-02 17:21:00,off,off,medium,0.3242333945474975
2024-01-02 17:22:00,heating,on,medium,0.638109611524176
2024-01-02 17:23:00,off,off,medium,0.37300313580232514
2024-01-02 17:24:00,heating,on,medium,0.4891253955118328
2024-01-02 17:25:00,off,off,medium,0.6969761169194343
2024-01-02 17:26:00,heating,on,medium,0.39444852035530664
2024-01-02 17:27:00,off,off,medium,0.4853051013027773
2024-01-02 17:28:00,heating,off,high,0.7218038897011873
2024-01-02 17:29:00,off,off,high,0.6904831455161005
2024-01-02 17:30:00,heating,on,high,0.35462380152584283
2024-01-02 17:31:00,off,off,high,0.6463610960953944
2024-01-02 17:32:00,heating,on,high,0.38835267715118366
2024-01-02 17:33:00,off,off,high,0.4513628272286956
2024-01-02 17:34:00,heating,on,medium,0.5755267671814672
2024-01-02 17:35:00,off,off,medium,0.3656080939789135
2024-01-02 17:36:00,heating,on,medium,0.89618818075114
2024-01-02 17:37:00,off,off,medium,0.3992217366324007
2024-01-02 17:38:00,heating,on,medium,0.7687875770571626
2024-01-02 17:39:00,off,off,medium,0.7979033070139351
2024-01-02 17:40:00,heating,on,medium,0.896678381937601
2024-01-02 17:41:00,off,off,medium,0.5571919307113611
2024-01-02 17:42:00,heating,on,medium,0.8244567120836042
2024-01-02 17:43:00,off,off,medium,0.8745236634101108
2024-01-02 17:44:00,heating,on,medium,0.4037364869368003
2024-01-02 17:45:00,off,off,medium,0.5876616534357195
2024-01-02 17:46:00,heating,on,medium,0.3360064913136526
2024-01-02 17:47:00,off,off,medium,0.672434407214521
2024-01-02 17:48:00,heating,on,medium,0.6488436941139399
2024-01-02 17:49:00,off,off,medium,0.4224757707979183
2024-01-02 17:50:00,heating,on,medium,0.7787416553364757
2024-01-02 17:51:00,off,off,medium,0.3223612336581239
2024-01-02 17:52:00,heating,on,medium,0.7837363944765343
2024-01-02 17:53:00,off,off,medium,0.31598717469832044
2024-01-02 17:54:00,heating,on,medium,0.6940972872818102
2024-01-02 17:55:00,off,off,medium,0.34726170834894077
2024-01-02 17:56:00,heating,on,medium,0.45073531158739377
2024-01-02 17:57:00,off,off,medium,0.7331480095871015
2024-01-02 17:58:00,heating,on,medium,0.46824287977523205
2024-01-02 17:59:00,off,off,medium,0.6067043092306409
2024-01-02 18:00:00,heating,on,medium,0.8491489617120687
2024-01-02 18:01:00,off,off,medium,0.329780612421947
2024-01-02 18:02:00,heating,on,medium,0.7866478762414042
2024-01-02 18:03:00,off,off,medium,0.3391631991410937
2024-01-02 18:04:00,heating,on,medium,0.376076906602006
2024-01-02 18:05:00,off,off,medium,0.3715914623335265
2024-01-02 18:06:00,heating,on,medium,0.8964613699264357
2024-01-02 18:07:00,off,off,medium,0.40811179159892
2024-01-02 18:08:00,off,on,medium,0.8380571077537611
2024-01-02 18:09:00,off,off,medium,0.8945592977679326
2024-01-02 18:10:00,heating,on,medium,0.5302708622473788
2024-01-02 18:11:00,off,off,medium,0.6786291261172113
2024-01-02 18:12:00,heating,on,medium,0.7674547522581676
2024-01-02 18:13:00,off,off,medium,0.5355870491017249
2024-01-02 18:14:00,heating,on,medium,0.3970884842986844
2024-01-02 18:15:00,off,off,medium,0.5602576462755368
2024-01-02 18:16:00,heating,on,medium,0.7631325870017669
2024-01-02 18:17:00,off,off,medium,0.7684576576490418
2024-01-02 18:18:00,heating,off,medium,0.438323275302548
2024-01-02 18:19:00,off,off,medium,0.40497938393444793
2024-01-02 18:20:00,heating,on,medium,0.8523364212602098
2024-01-02 18:21:00,off,off,medium,0.3263994183349863
2024-01-02 18:22:00,heating,on,medium,0.7408430854590522
2024-01-02 18:23:00,off,off,medium,0.3278528312680524
2024-01-02 18:24:00,heating,on,medium,0.8027400305165928
2024-01-02 18:25:00,off,off,medium,0.8432488880016613
2024-01-02 18:26:00,heating,on,medium,0.4784514745374594
2024-01-02 18:27:00,off,off,medium,0.34436138611001854
2024-01-02 18:28:00,heating,on,medium,0.5884107218084571
2024-01-02 18:29:00,off,off,medium,0.4790778220472861
2024-01-02 18:30:00,heating,on,medium,0.5502816856862274
2024-01-02 18:31:00,off,off,medium,0.6989912720932081
2024-01-02 18:32:00,heating,on,medium,0.4258956215692302
2024-01-02 18:33:00,off,off,medium,0.5141709417084519
2024-01-02 18:34:00,heating,on,medium,0.7695374941756042
2024-01-02 18:35:00,off,off,medium,0.6862571699716931
2024-01-02 18:36:00,heating,on,medium,0.4957652946907432
2024-01-02 18:37:00,off,off,medium,0.6985809601559572
2024-01-02 18:38:00,heating,on,medium,0.7591877537351801
2024-01-02 18:39:00,off,off,medium,0.6554913485716725
2024-01-02 18:40:00,heating,on,medium,0.4436980995006051
2024-01-02 18:41:00,off,off,medium,0.30014717430719584
2024-01-02 18:42:00,heating,on,medium,0.7817094641929689
2024-01-02 18:43:00,off,off,medium,0.7935801331896988
2024-01-02 18:44:00,heating,on,medium,0.7185627008366173
2024-01-02 18:45:00,off,off,medium,0.3459485588205683
2024-01-02 18:46:00,off,on,medium,0.6511333725048277
2024-01-02 18:47:00,off,off,medium,0.7926124027629644
2024-01-02 18:48:00,heating,on,medium,0.5338009920648994
2024-01-02 18:49:00,off,off,medium,0.4188004405321525
2024-01-02 18:50:00,heating,on,medium,0.6525763783448825
2024-01-02 18:51:00,off,off,medium,0.7957839763805268
2024-01-02 18:52:00,heating,on,medium,0.32932197522423934
2024-01-02 18:53:00,off,off,medium,0.6581707302964415
2024-01-02 18:54:00,heating,on,medium,0.6859042772036053
2024-01-02 18:55:00,off,off,medium,0.6614202236089678
2024-01-02 18:56:00,heating,on,medium,0.6900202105422292
2024-01-02 18:57:00,off,off,medium,0.6788251845624927
2024-01-02 18:58:00,heating,on,medium,0.3782423309882094
2024-01-02 18:59:00,off,off,medium,0.4409620661693492
2024-01-02 19:00:00,heating,on,medium,0.6713964031734061
2024-01-02 19:01:00,off,off,medium,0.31061589668206246
2024-01-02 19:02:00,heating,on,low,0.6808467112339467
2024-01-02 19:03:00,off,off,low,0.6992319742710192
2024-01-02 19:04:00,heating,on,low,0.44350485591699507
2024-01-02 19:05:00,off,off,low,0.6588796978518838
2024-01-02 19:06:00,heating,on,low,0.6204540364342588
2024-01-02 19:07:00,off,off,low,0.4564149288918683
2024-01-02 19:08:00,heating,on,low,0.5777844071248528
2024-01-02 19:09:00,off,off,low,0.8457747176473089
2024-01-02 19:10:00,heating,on,low,0.5559616682759297
2024-01-02 19:11:00,off,off,low,0.677906506127701
2024-01-02 19:12:00,heating,on,low,0.32121049262441653
2024-01-02 19:13:00,off,off,low,0.3466800679932593
2024-01-02 19:14:00,heating,on,low,0.34878484398199106
2024-01-02 19:15:00,off,off,low,0.7669444581758673
2024-01-02 19:16:00,heating,on,low,0.5101541368820717
2024-01-02 19:17:00,off,off,low,0.436567013019488
2024-01-02 19:18:00,heating,on,low,0.7483947410710337
2024-01-02 19:19:00,off,off,low,0.4019760375337047
2024-01-02 19:20:00,heating,on,low,0.4478955150421684
2024-01-02 19:21:00,off,off,low,0.5585588659620125
2024-01-02 19:22:00,heating,on,low,0.49886284140876797
2024-01-02 19:23:00,off,off,low,0.6512353266219866
2024-01-02 19:24:00,heating,on,low,0.5027043714449086
2024-01-02 19:25:00,off,off,low,0.5357709815153352
2024-01-02 19:26:00,heating,on,low,0.8177319649496917
2024-01-02 19:27:00,off,off,low,0.8307188637768015
2024-01-02 19:28:00,heating,on,low,0.7966267144880446
2024-01-02 19:29:00,off,off,low,0.8188985596227796
2024-01-02 19:30:00,heating,on,low,0.6418372016034702
2024-01-02 19:31:00,off,off,low,0.6877399288508304
2024-01-02 19:32:00,heating,on,low,0.6343038999329644
2024-01-02 19:33:00,off,off,low,0.7713528504317521
2024-01-02 19:34:00,heating,on,low,0.6306002914568666
2024-01-02 19:35:00,off,off,low,0.36664617873046834
2024-01-02 19:36:00,heating,on,low,0.7857480722741159
2024-01-02 19:37:00,off,off,low,0.7563511024065219
2024-01-02 19:38:00,heating,on,low,0.7921803571695752
2024-01-02 19:39:00,off,off,low,0.4142576780338571
2024-01-02 19:40:00,heating,on,low,0.4629702316289802
2024-01-02 19:41:00,off,off,low,0.477451018358118
2024-01-02 19:42:00,heating,on,low,0.6048483217114042
2024-01-02 19:43:00,off,off,low,0.3803262504980759
2024-01-02 19:44:00,heating,on,low,0.5312290519649204
2024-01-02 19:45:00,off,off,low,0.40929489664741775
2024-01-02 19:46:00,heating,on,low,0.4588576278196419
2024-01-02 19:47:00,off,off,low,0.7238325807350565
2024-01-02 19:48:00,heating,on,low,0.8128866937903687
2024-01-02 19:49:00,off,off,low,0.3137435199583103
2024-01-02 19:50:00,heating,on,low,0.6395381780130003
2024-01-02 19:51:00,off,off,low,0.32163585723736027
2024-01-02 19:52:00,heating,on,low,0.3511495470069302
2024-01-02 19:53:00,off,off,low,0.7230504207684655
2024-01-02 19:54:00,heating,on,low,0.74136486390127
2024-01-02 19:55:00,off,off,low,0.7883884039036793
2024-01-02 19:56:00,heating,on,low,0.584544907062183
2024-01-02 19:57:00,off,off,low,0.815884489209713
2024-01-02 19:58:00,heating,on,low,0.4001029749849746
2024-01-02 19:59:00,off,off,low,0.4498298481810016
2024-01-02 20:00:00,heating,on,low,0.3807012885611828
2024-01-02 20:01:00,off,off,low,0.7785223563491259
2024-01-02 20:02:00,heating,on,low,0.43720507103197137
2024-01-02 20:03:00,off,off,low,0.39330674565497736
2024-01-02 20:04:00,heating,on,low,0.6738664125528337
2024-01-02 20:05:00,off,off,low,0.34624921581640467
2024-01-02 20:06:00,heating,on,low,0.32694016633210354
2024-01-02 20:07:00,off,off,low,0.36403058913147535
2024-01-02 20:08:00,heating,on,low,0.30014453039230055
2024-01-02 20:09:00,off,off,low,0.7181940925330755
2024-01-02 20:10:00,heating,on,low,0.6373411930286872
2024-01-02 20:11:00,off,off,low,0.4259250654226343
2024-01-02 20:12:00,heating,on,low,0.43980296878655756
2024-01-02 20:13:00,off,off,low,0.7865811590820239
2024-01-02 20:14:00,heating,on,low,0.6010920695161803
2024-01-02 20:15:00,off,off,low,0.7191170142490438
2024-01-02 20:16:00,heating,on,low,0.5716532707649493
2024-01-02 20:17:00,off,off,low,0.4426308156124754
2024-01-02 20:18:00,heating,on,low,0.8822416804097442
2024-01-02 20:19:00,off,off,low,0.6393885380252385
2024-01-02 20:20:00,heating,on,low,0.37858914226074747
2024-01-02 20:21:00,off,off,low,0.5436540253103441
2024-01-02 20:22:00,heating,on,low,0.4976024471681404
2024-01-02 20:23:00,off,off,low,0.42845248115311285
2024-01-02 20:24:00,heating,on,low,0.8600639935441559
2024-01-02 20:25:00,off,off,low,0.8285519972758515
2024-01-02 20:26:00,heating,on,low,0.41948826991206983
2024-01-02 20:27:00,off,off,low,0.51128873343331
2024-01-02 20:28:00,heating,on,low,0.7573892350024931
2024-01-02 20:29:00,off,off,low,0.42510362888412945
2024-01-02 20:30:00,heating,on,low,0.6549389175625467
2024-01-02 20:31:00,off,off,low,0.7198763652748901
2024-01-02 20:32:00,heating,on,low,0.6923833954264599
2024-01-02 20:33:00,off,off,low,0.7238451841653004
2024-01-02 20:34:00,heating,on,low,0.7240197534172579
2024-01-02 20:35:00,off,off,low,0.8788835519093572
2024-01-02 20:36:00,heating,on,low,0.5078993337121918
2024-01-02 20:37:00,off,off,low,0.8271542546255037
2024-01-02 20:38:00,heating,on,low,0.31308423750906406
2024-01-02 20:39:00,off,off,low,0.47292177799396995
2024-01-02 20:40:00,heating,on,low,0.32919346919947895
2024-01-02 20:41:00,off,off,low,0.6907223759735042
2024-01-02 20:42:00,heating,on,low,0.36047422243897176
2024-01-02 20:43:00,off,off,low,0.8074241181912278
2024-01-02 20:44:00,heating,on,low,0.6879550102741558
2024-01-02 20:45:00,off,off,low,0.3172892406321634
2024-01-02 20:46:00,heating,on,low,0.7288664192607739
2024-01-02 20:47:00,off,off,low,0.8172209683541767
2024-01-02 20:48:00,heating,on,low,0.6966726045972897
2024-01-02 20:49:00,off,off,low,0.3183145295610193
2024-01-02 20:50:00,heating,on,low,0.814751729076244
2024-01-02 20:51:00,off,off,low,0.739478347760421
2024-01-02 20:52:00,heating,on,low,0.5270707874903906
2024-01-02 20:53:00,off,off,low,0.4971781549893016
2024-01-02 20:54:00,heating,on,low,0.5878921088444641
2024-01-02 20:55:00,off,off,low,0.8202610505627226
2024-01-02 20:56:00,cooling,on,low,0.4512356111217345
2024-01-02 20:57:00,off,off,low,0.3605782867447207
2024-01-02 20:58:00,heating,on,low,0.81878182377663
2024-01-02 20:59:00,off,off,low,0.31577390932843374
2024-01-02 21:00:00,heating,on,low,0.8465982133464387
2024-01-02 21:01:00,off,off,low,0.4834471165808404
2024-01-02 21:02:00,heating,on,low,0.6049336210129606
2024-01-02 21:03:00,off,off,low,0.37937731485133686
2024-01-02 21:04:00,heating,on,low,0.8413529816260112
2024-01-02 21:05:00,off,off,low,0.7499017340306429
2024-01-02 21:06:00,heating,on,low,0.8544933519648206
2024-01-02 21:07:00,off,off,low,0.7099374306708975
2024-01-02 21:08:00,heating,on,low,0.4108162660453957
2024-01-02 21:09:00,off,off,low,0.4849602017917496
2024-01-02 21:10:00,heating,on,low,0.5921091450620841
2024-01-02 21:11:00,off,off,low,0.6643549232161242
2024-01-02 21:12:00,heating,on,low,0.8558756624017643
2024-01-02 21:13:00,off,off,low,0.5303708794734834
2024-01-02 21:14:00,heating,on,low,0.7218432131442876
2024-01-02 21:15:00,off,off,low,0.8766053093464932
2024-01-02 21:16:00,heating,on,low,0.3914244380492718
2024-01-02 21:17:00,off,off,low,0.8176257532677289
2024-01-02 21:18:00,heating,on,low,0.5524236422359192
2024-01-02 21:19:00,off,off,low,0.7394530655576022
2024-01-02 21:20:00,heating,on,low,0.4761230032422502
2024-01-02 21:21:00,off,off,low,0.500390530959601
2024-01-02 21:22:00,heating,on,low,0.31627993492083967
2024-01-02 21:23:00,off,off,low,0.8828424919001758
2024-01-02 21:24:00,heating,on,low,0.7880715451384708
2024-01-02 21:25:00,off,off,low,0.3563507747557323
2024-01-02 21:26:00,heating,on,low,0.8997052773982648
2024-01-02 21:27:00,off,off,low,0.6630147583217649
2024-01-02 21:28:00,heating,on,low,0.8122371827786299
2024-01-02 21:29:00,off,off,low,0.3399964579667214
2024-01-02 21:30:00,heating,on,low,0.5336707070951543
2024-01-02 21:31:00,off,off,low,0.7017906733821659
2024-01-02 21:32:00,heating,on,low,0.3638602312198209
2024-01-02 21:33:00,off,off,low,0.5933417031924004
2024-01-02 21:34:00,heating,on,low,0.5656067247264849
2024-01-02 21:35:00,off,off,low,0.42962413468414784
2024-01-02 21:36:00,heating,on,low,0.48016190151108135
2024-01-02 21:37:00,off,off,low,0.8802710126969895
2024-01-02 21:38:00,heating,on,low,0.47318909160596156
2024-01-02 21:39:00,off,off,low,0.42805568038104663
2024-01-02 21:40:00,heating,on,low,0.621725502641
2024-01-02 21:41:00,off,off,low,0.7025748204421788
2024-01-02 21:42:00,heating,on,low,0.735055866641739
2024-01-02 21:43:00,off,off,low,0.7525483106981498
2024-01-02 21:44:00,heating,on,low,0.32209949490885187
2024-01-02 21:45:00,off,off,low,0.536256240227738
2024-01-02 21:46:00,heating,on,low,0.7643748478698542
2024-01-02 21:47:00,off,off,low,0.8429112610800777
2024-01-02 21:48:00,heating,on,low,0.6613200739996701
2024-01-02 21:49:00,off,off,low,0.3313841121058114
2024-01-02 21:50:00,heating,on,low,0.5379874835130787
2024-01-02 21:51:00,off,off,low,0.3445362695210728
2024-01-02 21:52:00,heating,on,low,0.7491227176107508
2024-01-02 21:53:00,off,off,low,0.33810328156899916
2024-01-02 21:54:00,heating,on,low,0.41143864004110636
2024-01-02 21:55:00,off,off,low,0.5501750543788646
2024-01-02 21:56:00,heating,on,low,0.5775890202689232
2024-01-02 21:57:00,off,off,low,0.5438890201890074
2024-01-02 21:58:00,heating,on,low,0.5780379879636
2024-01-02 21:59:00,off,off,low,0.7279434912121199
2024-01-02 22:00:00,heating,on,low,0.5215612937733249
2024-01-02 22:01:00,off,off,low,0.6286502754903716
2024-01-02 22:02:00,idle,on,low,0.4820215545172394
2024-01-02 22:03:00,off,off,low,0.5121764970542896
2024-01-02 22:04:00,idle,on,low,0.6682793754252485
2024-01-02 22:05:00,off,off,low,0.5942967909822121
2024-01-02 22:06:00,idle,on,low,0.7338217769155687
2024-01-02 22:07:00,off,off,low,0.6363231528310498
2024-01-02 22:08:00,heating,on,low,0.7821444512303237
2024-01-02 22:09:00,off,off,low,0.56604492779683
2024-01-02 22:10:00,idle,on,low,0.594620171920081
2024-01-02 22:11:00,off,off,low,0.7019828093405638
2024-01-02 22:12:00,idle,on,low,0.4327463666472293
2024-01-02 22:13:00,off,off,low,0.5315577221587565
2024-01-02 22:14:00,heating,on,low,0.6749047464070248
2024-01-02 22:15:00,off,off,low,0.3173257615594418
2024-01-02 22:16:00,heating,on,low,0.562182860180365
2024-01-02 22:17:00,off,off,low,0.6593099617836702
2024-01-02 22:18:00,heating,on,low,0.8804253191869187
2024-01-02 22:19:00,off,off,low,0.8262099369706029
2024-01-02 22:20:00,heating,on,low,0.46844517176559486
